person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
40,11.918397239722838,MORTGAGE,1.0,EDUCATION,A,8.922791623969637,8.07,0.05,0,15,0
39,11.156264806643742,MORTGAGE,6.0,EDUCATION,A,9.210440366976517,6.17,0.14,0,15,0
26,10.691967639914864,RENT,0.0,HOMEIMPROVEMENT,A,8.006700845440367,7.49,0.07,0,4,1
29,10.887455624298198,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8.517393171418904,13.49,0.09,0,10,0
22,11.313998803352098,RENT,6.0,PERSONAL,A,9.169622538697624,7.29,0.12,0,2,0
25,10.12667110305036,RENT,1.0,HOMEIMPROVEMENT,B,8.987321812850125,12.42,0.32,0,3,1
27,11.050905878263567,MORTGAGE,12.0,DEBTCONSOLIDATION,C,9.648659816955295,14.65,0.25,0,5,0
34,11.377804237799664,MORTGAGE,11.0,PERSONAL,B,9.392745258631441,11.11,0.14,0,5,0
32,11.269591961359195,MORTGAGE,2.0,EDUCATION,B,7.0909098220799835,10.0,0.02,0,5,0
32,11.849404844423074,MORTGAGE,0.0,HOMEIMPROVEMENT,A,9.798182590890704,6.17,0.13,0,5,0
23,10.308985993422082,RENT,6.0,VENTURE,B,9.890959401958858,11.14,0.66,0,4,1
43,11.350418300109132,RENT,2.0,PERSONAL,A,7.601402334583733,6.62,0.02,0,14,0
24,11.856522261533737,OWN,8.0,EDUCATION,A,9.210440366976517,7.49,0.07,0,2,0
22,10.950824090522445,RENT,1.0,EDUCATION,C,8.160803920954665,12.61,0.06,1,2,0
24,10.788143128036669,MORTGAGE,8.0,DEBTCONSOLIDATION,D,9.19023970026918,15.7,0.2,0,2,1
22,11.350418300109132,MORTGAGE,2.0,VENTURE,A,8.699681400989514,7.88,0.07,0,2,0
22,11.002116507732017,RENT,0.0,VENTURE,B,10.145492111491256,10.99,0.42,0,3,1
24,9.90353755128617,RENT,3.0,MEDICAL,B,8.188966863648876,11.71,0.18,0,4,0
30,10.545367754151743,OWN,0.0,HOMEIMPROVEMENT,B,8.699681400989514,11.58,0.16,0,8,0
54,11.251573687764477,RENT,24.0,VENTURE,C,10.085850775128717,13.49,0.31,0,21,1
35,10.459353461311817,RENT,14.0,MEDICAL,E,8.517393171418904,6.0,0.14,0,6,1
23,11.649211809228195,MORTGAGE,7.0,PERSONAL,C,9.210440366976517,13.06,0.09,1,4,0
23,10.279214842380336,OWN,0.0,EDUCATION,A,8.764209507142004,8.94,0.22,0,4,0
23,11.302216779257382,MORTGAGE,8.0,PERSONAL,B,9.210440366976517,8.88,0.12,0,4,0
36,11.034905792929415,MORTGAGE,0.0,VENTURE,C,8.699681400989514,12.99,0.1,0,13,0
33,11.24175957962956,MORTGAGE,17.0,MEDICAL,A,9.249657234353133,7.66,0.14,0,5,0
21,10.308985993422082,RENT,0.0,DEBTCONSOLIDATION,A,7.313886831633462,7.29,0.05,0,3,0
26,10.308985993422082,RENT,2.0,DEBTCONSOLIDATION,E,8.699681400989514,16.77,0.2,0,2,1
26,10.491301994830229,MORTGAGE,10.0,PERSONAL,B,9.798182590890704,10.39,0.5,0,2,0
25,11.561725152903833,MORTGAGE,0.0,EDUCATION,B,8.517393171418904,11.48,0.05,0,2,0
21,11.678448377988165,OWN,5.0,VENTURE,A,9.546884034617925,7.88,0.12,0,3,0
24,10.463131911491967,RENT,8.0,EDUCATION,A,8.987321812850125,6.03,0.23,0,2,0
28,11.211833885608513,MORTGAGE,6.0,VENTURE,E,8.853808274977197,15.38,0.09,0,9,1
35,10.887455624298198,MORTGAGE,1.0,VENTURE,C,9.90353755128617,12.53,0.37,1,7,0
22,10.434145214930487,MORTGAGE,6.0,MEDICAL,B,8.412054873292933,11.71,0.13,0,2,1
23,11.050905878263567,RENT,0.0,VENTURE,D,9.680406499268875,14.42,0.25,1,2,1
23,11.736077016252437,OTHER,4.0,EDUCATION,A,8.922791623969637,8.0,0.06,0,2,0
32,11.371373421319406,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7.937731775260109,7.88,0.03,0,9,0
28,11.050905878263567,RENT,0.0,MEDICAL,B,9.392745258631441,10.37,0.19,0,10,0
21,10.819798284210286,RENT,4.0,EDUCATION,B,8.895766604056085,11.71,0.15,0,3,0
27,9.623839785112668,RENT,6.0,PERSONAL,B,8.02322468471667,10.38,0.2,0,5,1
31,10.422311107413181,MORTGAGE,3.0,VENTURE,A,8.853808274977197,7.14,0.21,0,9,0
39,10.714439990727769,MORTGAGE,3.0,PERSONAL,C,9.392745258631441,14.72,0.27,0,13,0
31,10.691967639914864,OWN,6.0,HOMEIMPROVEMENT,D,9.761405420601672,13.55,0.39,1,7,0
30,10.915106645867503,OWN,6.0,EDUCATION,D,9.96415923206886,15.7,0.39,1,6,0
33,10.778977123006351,MORTGAGE,9.0,EDUCATION,A,8.922791623969637,6.03,0.16,0,10,0
43,10.491301994830229,MORTGAGE,5.0,VENTURE,B,8.517393171418904,9.91,0.14,0,17,0
24,10.555838779903407,RENT,3.0,DEBTCONSOLIDATION,B,8.517393171418904,11.14,0.13,0,3,0
23,10.268165387743457,RENT,2.0,VENTURE,C,8.517393171418904,13.11,0.17,0,3,0
24,10.491301994830229,RENT,2.0,EDUCATION,C,7.313886831633462,15.23,0.04,0,2,0
22,11.156264806643742,OWN,0.0,MEDICAL,B,9.61587214452889,11.26,0.21,0,3,0
24,10.915033917272405,OWN,4.0,EDUCATION,B,9.210440366976517,10.37,0.18,0,4,0
38,10.934908916663861,MORTGAGE,4.0,MEDICAL,C,8.716207971151853,14.79,0.09,1,14,1
24,11.184435286790631,MORTGAGE,8.0,MEDICAL,C,8.699681400989514,13.49,0.08,0,2,0
25,10.668978650219241,RENT,2.0,VENTURE,A,8.962007209588313,7.14,0.18,0,3,0
33,11.156264806643742,RENT,0.0,EDUCATION,A,9.32375833901174,8.94,0.16,0,6,0
22,11.225256725762893,RENT,6.0,DEBTCONSOLIDATION,A,9.210440366976517,7.51,0.13,0,4,0
28,10.968215530759236,MORTGAGE,0.0,VENTURE,C,9.433563920090563,13.43,0.22,0,8,0
22,10.968215530759236,OWN,6.0,EDUCATION,D,9.210440366976517,14.83,0.17,0,2,0
21,9.798182590890704,RENT,0.0,DEBTCONSOLIDATION,A,8.006700845440367,7.9,0.17,0,2,1
27,10.915106645867503,MORTGAGE,2.0,MEDICAL,B,9.169622538697624,9.62,0.17,0,9,0
22,11.002116507732017,MORTGAGE,4.0,EDUCATION,A,9.546884034617925,7.49,0.23,0,2,1
28,10.571342565808699,RENT,8.0,EDUCATION,C,8.412054873292933,13.49,0.12,0,9,1
35,10.225607282932941,MORTGAGE,19.0,EDUCATION,B,8.006700845440367,11.86,0.11,0,5,0
27,11.184435286790631,OWN,2.0,MEDICAL,A,9.210440366976517,6.62,0.14,0,9,0
24,9.169622538697624,RENT,3.0,EDUCATION,C,7.170888478512505,12.73,0.14,0,2,1
23,10.463131911491967,MORTGAGE,7.0,EDUCATION,A,7.650168700845001,5.42,0.06,0,3,0
27,11.184435286790631,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9.210440366976517,10.99,0.14,0,9,0
24,10.12667110305036,RENT,4.0,VENTURE,C,7.783640596221253,13.8,0.1,1,4,0
24,11.289794413577894,OWN,8.0,MEDICAL,B,9.90353755128617,9.51,0.25,0,2,0
21,10.778977123006351,RENT,0.0,PERSONAL,A,9.210440366976517,6.03,0.21,0,3,0
28,10.308985993422082,MORTGAGE,2.0,MEDICAL,A,9.259225769705994,8.94,0.35,0,8,0
22,11.184435286790631,RENT,1.0,MEDICAL,B,8.517393171418904,11.49,0.07,0,3,0
25,10.404293143019792,RENT,3.0,VENTURE,A,9.210440366976517,7.51,0.3,0,4,0
29,11.691949925644888,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8.517393171418904,9.32,0.04,0,5,0
28,11.225256725762893,OTHER,4.0,VENTURE,D,8.881975184248867,15.05,0.1,1,6,0
37,10.545367754151743,RENT,4.0,PERSONAL,D,8.699681400989514,15.33,0.16,1,16,0
25,10.727684925086583,MORTGAGE,7.0,EDUCATION,C,9.472781556562168,12.99,0.29,0,2,0
36,10.12667110305036,MORTGAGE,4.0,MEDICAL,A,9.350189267092581,7.29,0.46,0,12,0
32,10.085850775128717,OWN,2.0,PERSONAL,D,8.517393171418904,16.29,0.21,0,9,0
22,11.082157933374816,RENT,6.0,PERSONAL,C,9.169622538697624,12.99,0.15,1,4,0
37,11.184435286790631,MORTGAGE,9.0,PERSONAL,C,7.3783837129967145,13.92,0.02,0,12,0
21,10.463131911491967,RENT,6.0,VENTURE,A,9.210440366976517,7.66,0.29,0,3,0
24,11.002116507732017,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8.699681400989514,5.42,0.1,0,3,0
25,10.91492481446108,RENT,4.0,DEBTCONSOLIDATION,C,8.881975184248867,15.27,0.13,1,3,0
22,10.434145214930487,RENT,5.0,VENTURE,A,8.881975184248867,7.9,0.21,0,4,0
24,11.350418300109132,MORTGAGE,8.0,PERSONAL,A,9.249657234353133,5.79,0.12,0,4,0
21,11.315705475634307,RENT,3.0,PERSONAL,A,9.409273194575334,6.03,0.15,0,2,0
27,11.849404844423074,RENT,4.0,EDUCATION,A,9.90353755128617,7.9,0.14,0,6,0
27,10.69650269224425,MORTGAGE,11.0,MEDICAL,C,9.350189267092581,15.27,0.26,1,10,0
28,10.463131911491967,RENT,5.0,VENTURE,F,8.35490952835879,16.96,0.12,0,6,0
37,12.165255859329688,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10.150386692204734,5.99,0.13,0,17,0
23,10.915106645867503,RENT,7.0,EDUCATION,A,9.210440366976517,5.79,0.18,0,3,0
25,10.645448706505872,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8.086717920303906,10.0,0.08,0,3,0
26,11.289844411702974,RENT,8.0,EDUCATION,B,9.61587214452889,11.89,0.19,0,4,0
32,10.520752110257845,RENT,3.0,PERSONAL,B,9.392745258631441,12.42,0.32,0,7,1
22,10.34177474101152,MORTGAGE,0.0,MEDICAL,C,8.006700845440367,12.54,0.1,0,3,0
23,10.085850775128717,RENT,0.0,MEDICAL,A,8.02322468471667,7.49,0.13,0,4,0
23,10.838815913287421,RENT,7.0,VENTURE,D,7.496097345175956,16.02,0.04,0,2,0
27,10.308985993422082,RENT,5.0,EDUCATION,D,8.922791623969637,14.84,0.25,0,7,0
22,9.61587214452889,RENT,3.0,EDUCATION,B,8.294299608857235,10.08,0.27,0,2,1
38,10.658505636804035,RENT,3.0,PERSONAL,C,9.036106025364846,13.49,0.2,0,14,0
24,11.652696102959753,MORTGAGE,3.0,DEBTCONSOLIDATION,D,9.392745258631441,15.05,0.1,0,4,1
31,11.225256725762893,RENT,1.0,PERSONAL,C,9.210440366976517,13.47,0.13,0,5,0
24,11.082157933374816,MORTGAGE,8.0,PERSONAL,B,8.748463629942055,11.71,0.1,0,2,0
28,11.277215789596893,MORTGAGE,4.0,VENTURE,D,7.601402334583733,16.0,0.03,1,10,0
24,11.608244735642321,MORTGAGE,8.0,PERSONAL,C,8.630700432209832,12.98,0.05,1,4,0
26,10.463131911491967,RENT,0.0,VENTURE,C,9.392745258631441,10.91,0.34,1,3,1
30,9.90353755128617,RENT,1.0,PERSONAL,B,8.006700845440367,11.49,0.15,0,8,1
22,9.980494888896912,OWN,3.0,VENTURE,A,9.04793908261736,6.54,0.39,0,4,0
27,11.418625774449596,MORTGAGE,5.0,DEBTCONSOLIDATION,A,9.595670797663967,7.88,0.16,0,6,0
31,10.799595985047786,RENT,2.0,MEDICAL,B,8.25608813381491,9.62,0.08,0,6,0
35,11.418625774449596,MORTGAGE,14.0,EDUCATION,A,8.294299608857235,7.29,0.04,0,9,0
25,11.08221946899627,RENT,1.0,PERSONAL,C,8.476579508530941,13.49,0.07,1,4,0
36,10.34164570459081,RENT,2.0,PERSONAL,C,8.612685172875459,12.53,0.18,1,15,0
22,10.213359107360162,RENT,4.0,EDUCATION,C,8.517393171418904,13.11,0.18,1,3,0
34,11.338583982516495,RENT,3.0,EDUCATION,A,9.105090961257085,5.79,0.11,0,10,0
21,10.434027564411219,RENT,1.0,PERSONAL,C,8.699681400989514,12.53,0.18,1,3,0
32,11.407576060361786,RENT,7.0,EDUCATION,D,10.12667110305036,15.58,0.28,0,7,0
24,11.608244735642321,MORTGAGE,0.0,EDUCATION,A,8.517393171418904,6.03,0.05,0,4,0
26,11.362114203075018,MORTGAGE,4.0,VENTURE,C,9.680406499268875,14.26,0.19,0,4,0
36,10.714439990727769,RENT,4.0,MEDICAL,B,9.90353755128617,11.36,0.44,0,14,1
34,11.600945499760169,MORTGAGE,18.0,VENTURE,C,8.699681400989514,12.23,0.05,1,9,0
25,11.407576060361786,MORTGAGE,3.0,VENTURE,B,10.12667110305036,10.39,0.28,0,3,0
25,10.491301994830229,MORTGAGE,3.0,PERSONAL,A,8.575650760987806,7.49,0.15,0,3,0
22,10.915106645867503,RENT,7.0,MEDICAL,B,8.160803920954665,9.99,0.06,0,3,0
26,11.603688960617083,MORTGAGE,11.0,VENTURE,E,9.90353755128617,17.56,0.18,0,2,0
25,11.863561209599661,MORTGAGE,0.0,PERSONAL,A,9.546884034617925,7.51,0.1,0,3,0
22,10.596659732783579,RENT,1.0,EDUCATION,B,8.853808274977197,11.14,0.17,0,4,0
26,12.25486757159303,OWN,10.0,PERSONAL,B,9.99884318585288,11.83,0.1,0,4,0
23,10.576457535657255,RENT,1.0,EDUCATION,A,7.824445930877619,7.74,0.06,0,3,0
23,10.596659732783579,RENT,5.0,MEDICAL,A,8.699681400989514,8.94,0.15,0,3,0
43,10.12667110305036,RENT,6.0,MEDICAL,B,8.987321812850125,11.99,0.32,0,17,1
36,11.133142723386813,MORTGAGE,5.0,EDUCATION,C,8.853808274977197,13.48,0.1,1,11,1
25,11.002116507732017,RENT,1.0,VENTURE,A,9.036106025364846,7.29,0.14,0,2,0
29,10.859018228147887,MORTGAGE,6.0,MEDICAL,B,8.962007209588313,10.36,0.15,0,9,0
23,10.778977123006351,RENT,0.0,EDUCATION,B,7.783640596221253,10.59,0.05,0,3,0
30,10.239995502805316,OWN,5.0,PERSONAL,B,8.748463629942055,11.99,0.23,0,9,0
21,11.225256725762893,RENT,5.0,MEDICAL,B,9.61587214452889,10.37,0.2,0,4,0
25,10.524090921620362,RENT,2.0,HOMEIMPROVEMENT,D,7.937731775260109,16.29,0.08,0,3,1
22,10.827766295132466,MORTGAGE,0.0,VENTURE,A,9.392745258631441,7.9,0.24,0,3,0
25,10.778977123006351,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6.90875477931522,13.49,0.02,1,3,0
22,11.580593459194764,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10.463131911491967,16.49,0.33,1,3,1
26,10.645448706505872,MORTGAGE,0.0,EDUCATION,B,8.412054873292933,11.48,0.11,0,3,0
23,11.338583982516495,MORTGAGE,7.0,PERSONAL,B,10.12667110305036,10.25,0.3,0,2,0
45,12.323860125621126,RENT,14.0,PERSONAL,B,10.007892611890918,12.69,0.1,0,12,0
21,10.819798284210286,RENT,5.0,DEBTCONSOLIDATION,A,8.996651979432729,6.17,0.16,0,2,0
39,11.127277689932466,MORTGAGE,1.0,PERSONAL,C,9.680406499268875,13.49,0.24,1,13,0
23,10.978507040265917,MORTGAGE,6.0,PERSONAL,A,8.962007209588313,7.9,0.13,0,4,0
22,9.862717639992917,OWN,0.0,VENTURE,B,7.783640596221253,10.59,0.13,0,3,0
23,10.933124826700707,RENT,1.0,EDUCATION,B,8.987321812850125,10.0,0.14,0,3,0
21,10.555838779903407,RENT,5.0,PERSONAL,C,6.90875477931522,14.22,0.03,1,3,0
24,11.184435286790631,MORTGAGE,1.0,EDUCATION,B,9.680406499268875,10.25,0.22,0,3,0
26,11.849404844423074,RENT,2.0,DEBTCONSOLIDATION,B,8.699681400989514,11.36,0.04,0,4,0
29,11.002116507732017,MORTGAGE,8.0,HOMEIMPROVEMENT,D,9.680406499268875,14.96,0.27,1,6,0
22,10.308985993422082,RENT,2.0,VENTURE,B,8.188966863648876,10.99,0.12,0,4,0
30,11.407576060361786,RENT,1.0,MEDICAL,B,8.853808274977197,9.25,0.08,0,8,0
22,10.596559730283433,RENT,0.0,PERSONAL,B,8.922791623969637,11.86,0.19,0,3,0
40,10.915106645867503,RENT,14.0,HOMEIMPROVEMENT,A,9.798182590890704,7.88,0.33,0,14,1
48,10.491301994830229,OWN,24.0,VENTURE,A,8.987321812850125,6.99,0.22,0,15,0
22,10.868587496017359,RENT,1.0,MEDICAL,B,9.680406499268875,12.69,0.3,0,3,1
23,11.034905792929415,RENT,3.0,EDUCATION,C,9.210440366976517,13.49,0.16,0,4,0
41,11.407576060361786,MORTGAGE,23.0,VENTURE,A,9.488047863280759,6.62,0.15,0,13,0
24,11.338583982516495,RENT,8.0,MEDICAL,B,9.952325334619427,10.75,0.25,0,4,0
28,11.289794413577894,MORTGAGE,11.0,PERSONAL,A,9.680406499268875,5.99,0.2,0,7,0
33,11.461642696843066,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9.32375833901174,7.29,0.12,0,8,0
29,11.407576060361786,MORTGAGE,14.0,EDUCATION,B,9.210440366976517,10.65,0.11,0,6,0
29,10.596659732783579,RENT,2.0,DEBTCONSOLIDATION,B,10.064798252418377,11.12,0.59,0,8,1
28,10.571342565808699,RENT,6.0,MEDICAL,D,9.210440366976517,14.96,0.26,0,6,1
23,10.304174597191192,RENT,0.0,PERSONAL,A,9.239996256883693,8.94,0.34,0,4,1
25,11.184435286790631,MORTGAGE,9.0,PERSONAL,F,9.798182590890704,20.89,0.25,1,4,0
42,10.373522431293592,RENT,5.0,DEBTCONSOLIDATION,B,9.210440366976517,11.71,0.31,0,14,1
23,10.961295207644392,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8.294299608857235,5.42,0.07,0,2,0
26,12.128116509451258,MORTGAGE,10.0,HOMEIMPROVEMENT,B,8.699681400989514,11.12,0.03,0,4,0
25,10.714439990727769,MORTGAGE,4.0,MEDICAL,A,8.517393171418904,7.88,0.11,0,3,0
31,11.353050097006104,OWN,15.0,PERSONAL,B,8.699681400989514,10.0,0.07,0,9,0
23,10.404293143019792,RENT,1.0,MEDICAL,A,9.210440366976517,5.42,0.3,0,3,0
27,11.918397239722838,MORTGAGE,1.0,VENTURE,B,9.392745258631441,11.89,0.08,0,5,0
22,10.545367754151743,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8.412054873292933,5.79,0.12,0,3,0
29,11.002116507732017,RENT,2.0,PERSONAL,C,9.392745258631441,14.22,0.2,1,6,0
23,11.373674891823535,MORTGAGE,7.0,MEDICAL,A,9.741027444837728,7.51,0.2,0,3,0
47,10.999229057779218,MORTGAGE,9.0,EDUCATION,D,8.699681400989514,15.58,0.1,0,15,1
30,10.896757843893464,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8.517393171418904,12.61,0.09,0,9,1
35,10.463131911491967,MORTGAGE,4.0,EDUCATION,B,8.294299608857235,9.63,0.11,0,8,0
30,11.597275804538212,MORTGAGE,2.0,MEDICAL,E,9.61587214452889,16.35,0.12,0,8,1
22,11.264476926102367,RENT,3.0,MEDICAL,C,8.987321812850125,13.79,0.1,1,4,0
24,11.695255355062795,MORTGAGE,3.0,MEDICAL,A,8.476579508530941,5.99,0.04,0,4,0
31,11.870606902224587,RENT,4.0,VENTURE,D,10.12667110305036,16.07,0.17,1,7,0
30,10.896757843893464,RENT,1.0,EDUCATION,E,9.680406499268875,17.99,0.3,1,10,1
29,11.225256725762893,MORTGAGE,9.0,PERSONAL,B,8.987321812850125,11.99,0.11,0,8,0
35,11.51293546492023,MORTGAGE,14.0,VENTURE,A,9.210440366976517,6.62,0.1,0,8,0
25,10.596559730283433,RENT,3.0,MEDICAL,A,8.517393171418904,6.92,0.13,0,3,0
38,10.786945127315043,RENT,4.0,MEDICAL,D,9.852246888342531,14.96,0.39,1,16,1
22,10.691967639914864,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8.881975184248867,7.29,0.16,0,3,0
21,10.62135173563291,RENT,5.0,EDUCATION,A,8.853808274977197,5.79,0.17,0,3,0
25,10.373647419576104,RENT,5.0,DEBTCONSOLIDATION,C,8.517393171418904,14.35,0.16,0,3,0
27,10.596659732783579,RENT,11.0,VENTURE,B,8.987321812850125,11.99,0.2,0,7,0
21,11.097425172408931,MORTGAGE,5.0,MEDICAL,A,9.798182590890704,6.91,0.27,0,3,0
25,11.775266652248366,MORTGAGE,9.0,VENTURE,B,8.922791623969637,11.86,0.06,0,3,0
42,11.211833885608513,MORTGAGE,1.0,PERSONAL,C,9.680406499268875,12.73,0.22,0,16,0
26,10.778977123006351,RENT,3.0,VENTURE,A,8.294299608857235,5.79,0.08,0,2,0
26,10.87806606028079,OWN,8.0,PERSONAL,B,9.680406499268875,10.25,0.3,0,2,0
49,11.561725152903833,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9.305741456739435,9.32,0.1,0,13,0
25,11.695255355062795,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8.006700845440367,14.27,0.03,1,4,0
23,11.225256725762893,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8.343077871169383,7.49,0.06,0,4,0
30,10.870034040741325,RENT,3.0,HOMEIMPROVEMENT,A,9.036106025364846,7.49,0.16,0,6,1
24,11.289794413577894,RENT,6.0,VENTURE,A,8.888894669371593,5.42,0.09,0,2,0
22,10.799595985047786,MORTGAGE,6.0,VENTURE,A,8.294299608857235,8.94,0.08,0,2,0
23,10.799595985047786,MORTGAGE,7.0,PERSONAL,G,9.61587214452889,19.82,0.31,0,2,1
29,11.289794413577894,RENT,3.0,PERSONAL,A,8.699681400989514,6.99,0.07,0,10,0
28,11.264476926102367,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10.085850775128717,10.25,0.31,0,8,1
26,11.23850177707664,RENT,6.0,HOMEIMPROVEMENT,C,8.987321812850125,13.48,0.11,1,4,1
31,12.031725210748633,MORTGAGE,2.0,EDUCATION,B,9.648659816955295,9.25,0.09,0,9,0
24,10.968146564052885,RENT,1.0,HOMEIMPROVEMENT,A,8.517393171418904,8.0,0.09,0,3,0
23,10.819878279410617,MORTGAGE,8.0,EDUCATION,C,7.601402334583733,11.91,0.04,1,2,0
27,12.154784614286667,OWN,11.0,MEDICAL,B,10.043292972227004,11.83,0.12,0,8,0
22,10.50783084142058,MORTGAGE,2.0,DEBTCONSOLIDATION,A,9.205428327615163,7.29,0.27,0,3,0
23,10.308985993422082,MORTGAGE,7.0,MEDICAL,A,8.434028950155469,7.9,0.15,0,3,0
26,11.050905878263567,RENT,2.0,VENTURE,B,8.987321812850125,12.53,0.13,0,2,0
22,10.524090921620362,RENT,2.0,EDUCATION,A,9.210440366976517,6.92,0.27,0,2,0
28,11.734475747705874,MORTGAGE,1.0,VENTURE,C,9.61587214452889,12.53,0.12,1,5,0
22,11.002116507732017,RENT,3.0,PERSONAL,C,8.517393171418904,14.22,0.08,0,4,0
24,11.156264806643742,RENT,4.0,VENTURE,C,9.222861652529854,14.65,0.14,1,3,0
22,10.239995502805316,RENT,0.0,EDUCATION,C,8.850230965588816,12.29,0.25,0,4,0
24,10.463246187411299,MORTGAGE,5.0,EDUCATION,A,8.853808274977197,5.42,0.2,0,3,0
23,11.082157933374816,RENT,0.0,EDUCATION,B,9.210440366976517,11.49,0.15,0,4,0
23,10.65737699505146,RENT,0.0,MEDICAL,B,9.811975152030021,10.25,0.43,0,3,1
24,10.985309671896763,OWN,2.0,MEDICAL,E,9.392745258631441,17.74,0.2,1,2,1
26,11.264476926102367,MORTGAGE,8.0,PERSONAL,C,9.392745258631441,13.43,0.15,0,4,0
24,9.575052927597383,RENT,4.0,VENTURE,B,7.601402334583733,10.65,0.14,0,4,0
30,11.437134538982278,RENT,1.0,VENTURE,B,9.61587214452889,11.99,0.16,0,5,0
25,11.608281098286982,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9.61587214452889,7.66,0.14,0,4,0
28,10.596659732783579,RENT,2.0,PERSONAL,B,8.922791623969637,11.86,0.19,0,8,0
33,9.552297538827965,RENT,4.0,MEDICAL,A,8.476579508530941,6.76,0.34,0,7,1
41,11.350418300109132,RENT,5.0,PERSONAL,C,8.006700845440367,13.49,0.04,0,17,0
30,11.736077016252437,MORTGAGE,5.0,MEDICAL,A,8.987321812850125,7.74,0.06,0,10,0
23,10.714439990727769,RENT,7.0,EDUCATION,B,8.699681400989514,11.49,0.13,0,3,0
37,11.099695286586813,OWN,11.0,PERSONAL,C,9.741027444837728,12.73,0.26,0,17,0
26,9.923339198238729,RENT,0.0,VENTURE,B,8.699681400989514,9.99,0.29,0,2,0
43,13.567050480716235,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6.90875477931522,8.94,0.0,0,11,0
38,10.727684925086583,RENT,5.0,VENTURE,D,9.105090961257085,16.29,0.2,1,13,0
21,11.112462823634855,MORTGAGE,5.0,EDUCATION,D,10.12667110305036,15.65,0.37,1,2,0
28,11.205054290550551,RENT,0.0,HOMEIMPROVEMENT,C,9.575052927597383,12.98,0.2,1,6,0
25,12.611541086966115,MORTGAGE,9.0,HOMEIMPROVEMENT,E,9.798182590890704,16.45,0.06,0,3,0
22,11.010415172807951,RENT,3.0,EDUCATION,C,8.853808274977197,12.84,0.12,1,3,0
29,11.313266479778829,MORTGAGE,13.0,VENTURE,A,8.987321812850125,7.66,0.1,0,10,0
32,10.443512690706546,MORTGAGE,0.0,MEDICAL,C,7.550135342488429,12.84,0.06,1,7,0
29,10.626217806887722,RENT,3.0,EDUCATION,B,8.987321812850125,11.99,0.19,0,7,0
23,11.48247656671073,MORTGAGE,8.0,PERSONAL,E,8.294299608857235,16.32,0.04,1,3,0
32,11.050905878263567,MORTGAGE,6.0,PERSONAL,A,8.987321812850125,6.17,0.13,0,8,0
26,10.428245666832275,RENT,4.0,EDUCATION,C,9.472781556562168,13.57,0.38,0,4,1
35,10.545367754151743,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8.517393171418904,6.62,0.13,0,7,0
29,10.896757843893464,RENT,0.0,EDUCATION,B,9.798182590890704,10.99,0.33,0,6,1
37,11.225256725762893,MORTGAGE,0.0,VENTURE,C,9.741027444837728,11.78,0.23,0,11,0
33,11.672498559754418,MORTGAGE,3.0,MEDICAL,D,9.680406499268875,15.99,0.12,0,5,1
26,11.884495917930655,RENT,1.0,HOMEIMPROVEMENT,B,9.210440366976517,10.99,0.07,0,3,0
30,10.73815599652319,RENT,0.0,PERSONAL,A,7.601402334583733,6.99,0.04,0,8,0
30,11.350371240731954,MORTGAGE,4.0,PERSONAL,B,8.987321812850125,12.69,0.09,0,7,0
22,10.871440510734077,MORTGAGE,1.0,DEBTCONSOLIDATION,F,9.862717639992917,17.26,0.36,0,4,1
26,11.184435286790631,RENT,8.0,PERSONAL,A,8.853808274977197,9.32,0.1,0,2,0
40,10.73633145595318,RENT,4.0,DEBTCONSOLIDATION,D,9.90353755128617,14.61,0.43,0,11,1
24,11.082157933374816,RENT,6.0,HOMEIMPROVEMENT,B,10.389026137075234,9.99,0.5,0,3,1
26,11.097425172408931,RENT,3.0,HOMEIMPROVEMENT,B,10.12667110305036,11.58,0.38,0,4,1
26,10.315630315397533,OWN,3.0,VENTURE,B,9.127067452782361,10.99,0.3,0,2,0
27,10.181157167204903,RENT,1.0,MEDICAL,C,7.601402334583733,13.61,0.08,0,10,0
35,10.799595985047786,RENT,2.0,DEBTCONSOLIDATION,D,10.085850775128717,15.2,0.49,0,10,1
26,11.608244735642321,RENT,2.0,HOMEIMPROVEMENT,A,9.392745258631441,7.88,0.11,0,2,0
